SUMLEV|REGION|DIVISION|STATE|COUNTY|STNAME|CTYNAME|CENSUS2010POP|ESTIMATESBASE2010|POPESTIMATE2010|POPESTIMATE2011|POPESTIMATE2012|POPESTIMATE2013|POPESTIMATE2014|POPESTIMATE2015|NPOPCHG_2010|NPOPCHG_2011|NPOPCHG_2012|NPOPCHG_2013|NPOPCHG_2014|NPOPCHG_2015|BIRTHS2010|BIRTHS2011|BIRTHS2012|BIRTHS2013|BIRTHS2014|BIRTHS2015|DEATHS2010|DEATHS2011|DEATHS2012|DEATHS2013|DEATHS2014|DEATHS2015|NATURALINC2010|NATURALINC2011|NATURALINC2012|NATURALINC2013|NATURALINC2014|NATURALINC2015|INTERNATIONALMIG2010|INTERNATIONALMIG2011|INTERNATIONALMIG2012|INTERNATIONALMIG2013|INTERNATIONALMIG2014|INTERNATIONALMIG2015|DOMESTICMIG2010|DOMESTICMIG2011|DOMESTICMIG2012|DOMESTICMIG2013|DOMESTICMIG2014|DOMESTICMIG2015|NETMIG2010|NETMIG2011|NETMIG2012|NETMIG2013|NETMIG2014|NETMIG2015|RESIDUAL2010|RESIDUAL2011|RESIDUAL2012|RESIDUAL2013|RESIDUAL2014|RESIDUAL2015|GQESTIMATESBASE2010|GQESTIMATES2010|GQESTIMATES2011|GQESTIMATES2012|GQESTIMATES2013|GQESTIMATES2014|GQESTIMATES2015|RBIRTH2011|RBIRTH2012|RBIRTH2013|RBIRTH2014|RBIRTH2015|RDEATH2011|RDEATH2012|RDEATH2013|RDEATH2014|RDEATH2015|RNATURALINC2011|RNATURALINC2012|RNATURALINC2013|RNATURALINC2014|RNATURALINC2015|RINTERNATIONALMIG2011|RINTERNATIONALMIG2012|RINTERNATIONALMIG2013|RINTERNATIONALMIG2014|RINTERNATIONALMIG2015|RDOMESTICMIG2011|RDOMESTICMIG2012|RDOMESTICMIG2013|RDOMESTICMIG2014|RDOMESTICMIG2015|RNETMIG2011|RNETMIG2012|RNETMIG2013|RNETMIG2014|RNETMIG2015
050|4|9|02|261|Alaska|Valdez-Cordova Census Area|9636|9636|9659|9731|9727|9771|9493|9362|23|72|-4|44|-278|-131|22|135|109|140|128|139|23|61|55|42|51|43|-1|74|54|98|77|96|2|18|43|37|38|41|22|-32|-101|-71|-436|-217|24|-14|-58|-34|-398|-176|0|12|0|-20|43|-51|201|201|202|206|201|201|201|13.924703455|11.203618049|14.360447225|13.289036545|14.744099708|6.2919030428|5.6532017679|4.3081341676|5.2948504983|4.5611243702|7.6328004126|5.5504162812|10.052313058|7.9941860465|10.182975338|1.8566271274|4.4197759276|3.7952610524|3.9451827243|4.3489790506|-3.300670449|-10.38133416|-7.282798236|-45.26578073|-23.01776717|-1.444043321|-5.961558228|-3.487537183|-41.32059801|-18.66878812
050|3|7|48|341|Texas|Moore County|21904|21904|22001|22114|22449|22293|22293|22255|97|113|335|-156|0|-38|93|405|412|429|427|430|19|140|148|129|119|127|74|265|264|300|308|303|46|214|225|253|285|282|-21|-366|-148|-721|-610|-590|25|-152|77|-468|-325|-308|-2|0|-6|12|17|-33|154|154|151|133|142|134|135|18.361101666|18.490676121|19.176612579|19.153994527|19.305019305|6.3470474895|6.6422817135|5.7663939922|5.3379984749|5.701715004|12.014054177|11.848394408|13.410218587|13.815996053|13.603304301|9.7019154483|10.098063416|11.309284341|12.784282062|12.660501033|-16.59299558|-6.642281714|-32.22922534|-27.36284932|-26.4882823|-6.891080131|3.4557817023|-20.919941|-14.57856726|-13.82778127
050|3|6|28|109|Mississippi|Pearl River County|55834|55747|55724|55470|55088|54932|55298|55191|-23|-254|-382|-156|366|-107|164|661|685|626|624|628|160|578|574|637|602|608|4|83|111|-11|22|20|-1|4|2|4|6|6|-24|-336|-502|-151|308|-134|-25|-332|-500|-147|314|-128|-2|-5|7|2|30|1|1124|1124|1124|1128|1224|1326|1330|11.889130708|12.391685812|11.379749137|11.321781729|11.367647458|10.396244402|10.383690009|11.579712779|10.922616348|11.005620469|1.4928863068|2.0079958031|-0.199963643|0.3991653815|0.3620269891|0.071946328|0.0361801046|0.072714052|0.1088632859|0.1086080967|-6.043491555|-9.081206245|-2.744955463|5.5883153407|-2.425580827|-5.971545227|-9.04502614|-2.672241411|5.6971786265|-2.31697273
050|4|8|56|041|Wyoming|Uinta County|21118|21118|21102|20912|20989|21022|20903|20822|-16|-190|77|33|-119|-81|73|324|311|316|316|316|49|139|115|136|130|137|24|185|196|180|186|179|2|-8|-13|-13|-11|-10|-45|-373|-103|-145|-298|-253|-43|-381|-116|-158|-309|-263|3|6|-3|11|4|3|270|270|245|236|254|254|254|15.423430285|14.844514451|15.043679036|15.074537865|15.146794488|6.616842005|5.4891291377|6.4744947752|6.2015503876|6.5668064709|8.8065882801|9.355385313|8.5691842613|8.8729874776|8.5799880168|-0.380825439|-0.62051025|-0.61888553|-0.524746571|-0.479328939|-17.7559861|-4.916350445|-6.902953988|-14.21586166|-12.12702217|-18.13681154|-5.536860695|-7.521839518|-14.74060823|-12.60635111
050|3|5|37|055|North Carolina|Dare County|33920|33920|33986|34193|34463|34913|35083|35663|66|207|270|450|170|580|96|361|386|368|342|337|91|300|305|292|291|303|5|61|81|76|51|34|0|8|20|20|20|22|58|155|165|337|84|474|58|163|185|357|104|496|3|-17|4|17|15|50|152|152|152|133|135|152|152|10.589771044|11.24446516|10.608856089|9.7719869707|9.527040398|8.8003637484|8.8848753204|8.417896679|8.3147608435|8.5658553134|1.7894072955|2.3595898392|2.1909594096|1.4572261272|0.9611850847|0.2346763666|0.5826147751|0.5765682657|0.5714612264|0.6219432901|4.5468546033|4.8065718947|9.7151752768|2.4001371507|13.400050886|4.7815309699|5.3891866698|10.291743542|2.9715983771|14.021994176
050|2|3|26|045|Michigan|Eaton County|107759|107759|107758|107882|108023|108292|108706|108801|-1|124|141|269|414|95|282|1194|1129|1178|1143|1159|233|949|914|1026|952|946|49|245|215|152|191|213|39|181|211|205|230|230|-87|-278|-287|-116|16|-328|-48|-97|-76|89|246|-98|-2|-24|2|28|-23|-20|1559|1559|1559|1559|1559|1559|1559|11.074012243|10.45830342|10.891523935|10.534659306|10.657128276|8.801706548|8.4666867372|9.4861660079|8.7742744173|8.6985706207|2.2723056947|1.9916166833|1.4053579271|1.7603848883|1.9585576556|1.6787237989|1.9545633496|1.8953840464|2.1198352059|2.1148744638|-2.57837136|-2.658576689|-1.072509997|0.1474667969|-3.015994888|-0.899647561|-0.704013339|0.8228740494|2.2673020028|-0.901120424
050|3|6|21|169|Kentucky|Metcalfe County|10099|10099|10120|10074|9989|9962|9992|9909|21|-46|-85|-27|30|-83|32|135|134|130|127|129|18|136|114|134|132|137|14|-1|20|-4|-5|-8|0|1|2|2|2|2|10|-61|-108|-21|36|-88|10|-60|-106|-19|38|-86|-3|15|1|-4|-3|11|121|121|121|121|121|121|121|13.370308012|13.357922544|13.031928224|12.729277338|12.964172655|13.469347331|11.364202761|13.432910631|13.230429989|13.768152354|-0.099039319|1.9937197827|-0.400982407|-0.501152651|-0.8039797|0.0990393186|0.1993719783|0.2004912034|0.2004610604|0.2009949249|-6.041398435|-10.76608683|-2.105157636|3.6082990879|-8.843776695|-5.942359117|-10.56671485|-1.904666433|3.8087601483|-8.64278177
050|3|5|37|081|North Carolina|Guilford County|488406|488406|489489|495126|501029|507100|512959|517600|1083|5637|5903|6071|5859|4641|1458|6055|6069|6212|6086|6181|787|3861|3820|4053|4095|4240|671|2194|2249|2159|1991|1941|312|1412|1443|1580|1804|1810|120|2116|2237|2046|2150|788|432|3528|3680|3626|3954|2598|-20|-85|-26|286|-86|102|15492|15513|15339|15698|15917|16467|16502|12.299223554|12.184850751|12.32381967|11.932643112|11.995431606|7.8426593135|7.6694891859|8.0406376565|8.0289473452|8.2285439262|4.4565642408|4.5153615652|4.2831820134|3.9036957666|3.7668876794|2.8681261204|2.8971395014|3.1345194911|3.5370503079|3.5126567232|4.298126679|4.491268929|4.0590043536|4.2154424401|1.5292671259|7.1662527993|7.3884084304|7.1935238447|7.752492748|5.0419238491
050|2|3|26|143|Michigan|Roscommon County|24449|24449|24470|24322|24140|23967|24013|23898|21|-148|-182|-173|46|-115|59|173|184|168|173|172|121|401|404|377|363|352|-62|-228|-220|-209|-190|-180|0|28|27|34|36|36|85|48|19|60|196|103|85|76|46|94|232|139|-2|4|-8|-58|4|-74|277|277|277|277|277|289|289|7.091326447|7.5935784739|6.9844305403|7.2113380575|7.1799795454|16.437120839|16.672857084|15.673394724|15.13130471|14.693911628|-9.345794393|-9.07927861|-8.688964184|-7.919966653|-7.513932082|1.1477291359|1.1142751021|1.4135157046|1.5006252605|1.5027864165|1.9675356616|0.7841195163|2.4944394787|8.1700708629|4.2996389138|3.1152647975|1.8983946185|3.9079551832|9.6706961234|5.8024253303
050|3|6|01|107|Alabama|Pickens County|19746|19746|19716|19359|19355|19365|20339|20864|-30|-357|-4|10|974|525|53|220|223|197|230|227|31|265|238|260|240|245|22|-45|-15|-63|-10|-18|-1|0|0|0|0|0|-43|-328|14|58|942|512|-44|-328|14|58|942|512|-8|16|-3|15|42|31|334|334|334|334|503|1664|2197|11.260396673|11.520380224|10.175619835|11.585734435|11.018615149|13.563659629|12.295293692|13.429752066|12.089462019|11.892337937|-2.303262956|-0.774913468|-3.254132231|-0.503727584|-0.873722787|0|0|0|0|0|-16.78822777|0.7232525701|2.9958677686|47.451138424|24.85255928|-16.78822777|0.7232525701|2.9958677686|47.451138424|24.85255928
050|1|2|36|065|New York|Oneida County|234878|234890|234837|234267|233991|233760|233272|232500|-53|-570|-276|-231|-488|-772|670|2621|2687|2650|2642|2634|638|2516|2454|2613|2374|2429|32|105|233|37|268|205|150|641|685|726|836|836|-231|-1193|-1210|-964|-1440|-1792|-81|-552|-525|-238|-604|-956|-4|-123|16|-30|-152|-21|13405|13363|13160|12823|12815|13064|12988|11.174494355|11.476579151|11.330814899|11.313999897|11.310254803|10.726832429|10.481401279|11.172611069|10.166326933|10.429995792|0.4476619257|0.995177872|0.1582038307|1.1476729646|0.8802590108|2.7328694703|2.9257375208|3.1042157045|3.5800544716|3.5897391857|-5.086292165|-5.168091095|-4.121851156|-6.166601004|-7.694751939|-2.353422695|-2.242353574|-1.017635451|-2.586546532|-4.105012753
050|1|1|44|005|Rhode Island|Newport County|82888|83141|83142|83005|82918|82523|82448|82423|1|-137|-87|-395|-75|-25|180|738|723|693|710|724|158|678|688|676|717|727|22|60|35|17|-7|-3|90|163|396|286|288|351|-111|-360|-517|-642|-328|-316|-21|-197|-121|-356|-40|35|0|0|-1|-56|-28|-57|3825|3825|3838|3810|3215|3147|3277|8.8836993747|8.7148858205|8.3776089361|8.6075734523|8.7826239909|8.161447393|8.2930033811|8.1720976058|8.6924368525|8.8190160792|0.7222519817|0.4218824394|0.2055113303|-0.0848634|-0.036392088|1.9621178836|4.7732984577|3.4574259101|3.4915227525|4.2578743381|-4.33351189|-6.23180632|-7.761074945|-3.976456468|-3.833299974|-2.371394007|-1.458507862|-4.303649035|-0.484933716|0.4245743642
050|2|4|19|039|Iowa|Clarke County|9286|9286|9312|9313|9348|9256|9223|9259|26|1|35|-92|-33|36|34|116|127|127|122|124|11|111|128|107|97|90|23|5|-1|20|25|34|1|5|1|1|2|4|4|-9|37|-118|-62|-11|5|-4|38|-117|-60|-7|-2|0|-2|5|2|9|152|152|139|147|139|151|151|12.456375839|13.611274851|13.652977854|13.204177715|13.418461205|11.919463087|13.718450244|11.502902602|10.498403593|9.7392057137|0.5369127517|-0.107175393|2.1500752526|2.705774122|3.6792554918|0.5369127517|0.1071753925|0.1075037626|0.2164619298|0.4328535873|-0.966442953|3.9654895236|-12.68544399|-6.710319823|-1.190347365|-0.429530201|4.0726649161|-12.57794023|-6.493857893|-0.757493778
050|2|4|20|099|Kansas|Labette County|21607|21607|21542|21424|21209|20927|20876|20803|-65|-118|-215|-282|-51|-73|66|254|276|286|270|271|81|282|271|276|226|222|-15|-28|5|10|44|49|2|12|11|11|12|12|-56|-100|-230|-300|-93|-136|-54|-88|-219|-289|-81|-124|4|-2|-1|-3|-14|2|480|480|480|480|480|480|480|11.823302146|12.947716558|13.575090184|12.917733177|13.004150771|13.126658288|12.713156475|13.100436681|10.812621104|10.652846757|-1.303356142|0.2345600826|0.4746535029|2.1051120733|2.351304014|0.5585812037|0.5160321816|0.5221188532|0.5741214745|0.5758295545|-4.654843365|-10.7897638|-14.23960509|-4.449441428|-6.526068284|-4.096262161|-10.27373162|-13.71748624|-3.875319953|-5.950238729
050|3|7|48|373|Texas|Polk County|45413|45413|45477|45688|45802|45913|46192|46972|64|211|114|111|279|780|136|472|492|510|527|531|169|566|604|624|608|632|-33|-94|-112|-114|-81|-101|14|72|62|66|70|71|82|208|160|181|213|938|96|280|222|247|283|1009|1|25|4|-22|77|-128|4241|4249|4271|4399|4394|4408|4409|10.354851094|10.7552738|11.121408712|11.443461267|11.39925293|12.417046015|13.203628812|13.607370659|13.202323435|13.567472414|-2.062194921|-2.448355011|-2.485961947|-1.758862168|-2.168219484|1.5795535567|1.3553393814|1.4392411274|1.5200043429|1.5241938946|4.5631547195|3.4976500164|3.9470097585|4.6251560719|20.136533425|6.1427082762|4.8529893977|5.3862508859|6.1451604147|21.66072732
050|2|4|20|151|Kansas|Pratt County|9656|9656|9645|9656|9778|9802|9770|9691|-11|11|122|24|-32|-79|27|137|142|147|122|125|17|129|109|138|102|90|10|8|33|9|20|35|1|5|3|4|5|5|-23|2|85|12|-70|-103|-22|7|88|16|-65|-98|1|-4|1|-1|13|-16|380|380|380|380|380|380|380|14.19615564|14.613563857|15.015321757|12.466789291|12.846205231|13.367183048|11.217453947|14.096016343|10.423053342|9.2492677663|0.8289725921|3.3961099105|0.9193054137|2.0437359493|3.5969374647|0.5181078701|0.3087372646|0.4085801839|0.5109339873|0.5138482092|0.207243148|8.74755583|1.2257405516|-7.153075823|-10.58527311|0.7253510181|9.0562930946|1.6343207354|-6.642141835|-10.0714249
050|2|4|19|135|Iowa|Monroe County|7970|7970|7984|8040|8059|7974|7965|7973|14|56|19|-85|-9|8|21|105|72|91|85|88|7|123|77|108|115|89|14|-18|-5|-17|-30|-1|2|3|2|3|3|3|1|76|23|-73|23|6|3|79|25|-70|26|9|-3|-5|-1|2|-5|0|122|122|121|122|122|120|120|13.105341987|8.9446549475|11.351587351|10.66566284|11.042790814|15.351972042|9.5658115411|13.47221356|14.43001443|11.168277074|-2.246630055|-0.621156594|-2.120626208|-3.76435159|-0.125486259|0.3744383425|0.2484626374|0.3742281544|0.376435159|0.3764587778|9.485771343|2.8573203305|-9.106218424|2.886002886|0.7529175555|9.8602096855|3.1057829679|-8.73199027|3.262438045|1.1293763333
050|2|4|27|139|Minnesota|Scott County|129928|129928|130537|132681|135265|137533|139470|141660|609|2144|2584|2268|1937|2190|510|1916|1953|1935|1870|1863|106|559|547|570|581|586|404|1357|1406|1365|1289|1277|62|245|239|266|298|299|136|504|935|664|352|574|198|749|1174|930|650|873|7|38|4|-27|-2|40|1287|1287|1286|1287|1311|1288|1287|14.55827489|14.577564136|14.186321014|13.501658827|13.253654893|4.247429887|4.0829122286|4.1789162677|4.1949004162|4.1688898374|10.310845003|10.494651907|10.007404746|9.3067584106|9.0847650553|1.8615748163|1.7839415405|1.9501609249|2.1516012462|2.1271297976|3.8295253364|6.9790181604|4.8680708803|2.5414887203|4.0835200797|5.6911001527|8.7629597008|6.8182318052|4.6930899665|6.2106498773
050|3|7|48|061|Texas|Cameron County|406220|406219|407626|413130|415977|418071|420400|422156|1407|5504|2847|2094|2329|1756|1817|7813|7358|7369|7412|7403|597|2323|2366|2456|2557|2556|1220|5490|4992|4913|4855|4847|47|774|608|705|869|911|142|-539|-2808|-3746|-3399|-4228|189|235|-2200|-3041|-2530|-3317|-2|-221|55|222|4|226|3730|3732|3847|3872|3887|3845|3845|19.038544951|17.749216929|17.670445826|17.679800494|17.572719202|5.6606348294|5.7073453728|5.889349294|6.0991972292|6.0672525031|13.377910122|12.041871556|11.781096532|11.580603265|11.505466699|1.8860660172|1.4666382023|1.6905501842|2.0728206462|2.1624675392|-1.313423234|-6.77355275|-8.98269644|-8.107614932|-10.03612816|0.572642783|-5.306914548|-7.292146255|-6.034794286|-7.873660623
050|4|8|32|021|Nevada|Mineral County|4772|4771|4771|4627|4667|4553|4506|4478|0|-144|40|-114|-47|-28|10|47|66|46|59|50|4|74|87|75|92|101|6|-27|-21|-29|-33|-51|2|18|15|17|20|20|-5|-134|47|-83|-51|1|-3|-116|62|-66|-31|21|-3|-1|-1|-19|17|2|52|52|52|52|52|52|52|10.002128112|14.202711427|9.978308026|13.025720278|11.130899377|15.748031496|18.721755972|16.268980477|20.311292637|22.484416741|-5.745903384|-4.519044545|-6.290672451|-7.285572359|-11.35351736|3.8306022558|3.2278889606|3.6876355748|4.4154983994|4.4523597507|-28.51670568|10.114052077|-18.00433839|-11.25952092|0.2226179875|-24.68610343|13.341941037|-14.31670282|-6.844022519|4.6749777382
050|3|5|51|023|Virginia|Botetourt County|33148|33148|33182|33066|33196|33053|33115|33347|34|-116|130|-143|62|232|54|252|246|249|239|224|50|305|307|331|318|322|4|-53|-61|-82|-79|-98|1|0|2|4|4|5|32|-113|190|-91|151|328|33|-113|192|-87|155|333|-3|50|-1|26|-14|-3|275|275|278|288|278|278|278|7.6077768385|7.425070176|7.5170945977|7.2240357877|6.7406939304|9.2078251419|9.2662461139|9.9926036619|9.6118969895|9.6897475249|-1.600048303|-1.841175938|-2.475509064|-2.387861202|-2.949053595|0|0.0603664242|0.1207565397|0.1209043646|0.1504619181|-3.411423741|5.7348102985|-2.747211279|4.5641397654|9.8703018266|-3.411423741|5.7951767227|-2.626454739|4.6850441301|10.020763745
050|3|6|01|037|Alabama|Coosa County|11539|11758|11758|11348|11195|11059|10807|-9999999|0|-410|-153|-136|-252|-83|21|95|107|86|96|91|11|163|140|133|108|106|10|-68|-33|-47|-12|-15|-1|-1|-1|-1|-1|0|-5|-392|-116|-48|-251|-58|-6|-393|-117|-49|-252|-58|-4|51|-3|-40|12|-10|338|338|338|338|338|265|266|8.2229723881|9.4929689926|7.7289476049|8.7807555108|8.4529283359|14.108889466|12.420707093|11.952907343|9.8783499497|9.8462681715|-5.885917078|-2.927738101|-4.223959738|-1.097594439|-1.393339836|-0.086557604|-0.088719336|-0.089871484|-0.091466203|0|-33.9305808|-10.29144302|-4.313831221|-22.95801701|-5.387580698|-34.01713841|-10.38016236|-4.403702705|-23.04948322|-5.387580698
050|4|8|16|051|Idaho|Jefferson County|26140|26140|26219|26320|26653|26843|26988|27157|79|101|333|190|145|169|136|499|501|481|469|458|41|143|141|141|130|128|95|356|360|340|339|330|3|5|9|10|12|12|-18|-264|-36|-169|-201|-135|-15|-259|-27|-159|-189|-123|-1|4|0|9|-5|-38|111|111|111|111|111|111|111|18.995412931|18.915296472|17.982652909|17.424903866|16.917536245|5.4435752489|5.3234666717|5.2714221624|4.8299307091|4.7280450642|13.551837682|13.5918298|12.711230746|12.594973157|12.189491181|0.1903347989|0.339795745|0.3738597278|0.4458397578|0.4432542248|-10.04967738|-1.35918298|-6.3182294|-7.467815942|-4.986610029|-9.859342584|-1.019387235|-5.944369672|-7.021976185|-4.543355804
050|3|5|45|071|South Carolina|Newberry County|37508|37508|37580|37518|37580|37535|37807|38012|72|-62|62|-45|272|205|126|434|415|453|447|469|55|446|452|399|403|410|71|-12|-37|54|44|59|9|57|41|47|57|60|-3|-110|59|-156|175|91|6|-53|100|-109|232|151|-5|3|-1|10|-4|-5|1168|1168|1168|1176|1170|1206|1209|11.558230579|11.052225093|12.061505691|11.865891535|12.371569132|11.877812991|12.037604197|10.623710311|10.697884314|10.815231011|-0.319582412|-0.985379105|1.4377953804|1.1680072204|1.5563381211|1.5180164585|1.0919065754|1.2514144978|1.5131002628|1.5827167333|-2.929505446|1.5712801939|-4.153631099|4.645483263|2.4004537121|-1.411488988|2.6631867693|-2.902216601|6.1585835258|3.9831704454
050|3|5|13|067|Georgia|Cobb County|688078|688076|689676|-9999999|707846|717935|731018|741334|1600|7858|10312|10089|13083|10316|2320|9480|9486|9232|9435|9650|933|3742|3660|3840|4132|4209|1387|5738|5826|5392|5303|5441|540|2423|2463|2696|3138|3140|-341|-202|2067|1784|4701|1774|199|2221|4530|4480|7839|4914|14|-101|-44|217|-59|-39|9068|9144|9123|9153|9018|9263|7842|13.667721542|13.499551723|12.950095421|13.02319675|13.108278455|5.3950014778|5.2085556931|5.3865214924|5.7034286136|5.7173827998|8.272720064|8.2909960295|7.563573929|7.319768136|7.3908956554|3.4933427527|3.505101823|3.7817869645|4.3314034341|4.2652843885|-0.291232041|2.9415531742|2.50248811|6.488823309|2.4097498424|3.2021107114|6.4466549972|6.2842750745|10.820226743|6.6750342309
050|2|4|46|011|South Dakota|Brookings County|31965|31965|32017|32131|32703|33106|33394|33897|52|114|572|403|288|503|94|368|392|411|432|426|53|185|205|197|195|194|41|183|187|214|237|232|11|96|109|124|137|137|2|-158|268|59|-81|138|13|-62|377|183|56|275|-2|-7|8|6|-5|-4|3588|3588|3588|3589|3591|3594|3594|11.473467606|12.092420643|12.490692762|12.992481203|12.661425748|5.7679117042|6.3238424284|5.9870230516|5.8646616541|5.7660013969|5.705555902|5.7685782151|6.5036697108|7.1278195489|6.895424351|2.993078506|3.3624332912|3.7684815147|4.1203007519|4.0718669659|-4.926108374|8.2672671746|1.7930678175|-2.436090226|4.1015886225|-1.933029868|11.629700466|5.5615493322|1.6842105263|8.1734555884
050|2|3|17|199|Illinois|Williamson County|66357|66362|66440|66750|66776|67351|67263|67466|78|310|26|575|-88|203|190|803|751|790|771|769|148|760|756|755|742|754|42|43|-5|35|29|15|6|30|30|36|45|45|28|242|8|504|-104|96|34|272|38|540|-59|141|2|-5|-7|0|-58|47|1870|1870|1870|1870|2132|2137|2138|12.057962309|11.248745563|11.779880263|11.454974965|11.415508168|11.412268188|11.323637344|11.257986833|11.024113391|11.192838958|0.6456941212|-0.074891781|0.5218934294|0.4308615746|0.22266921|0.4504842706|0.4493506883|0.5368046702|0.6685783054|0.6680076301|3.6339064494|0.1198268502|7.5152653828|-1.54515875|1.4250829443|4.08439072|0.5691775385|8.052070053|-0.876580445|2.0930905744
050|2|4|29|097|Missouri|Jasper County|117404|117404|117728|117853|115423|-9999999|117566|118596|324|125|-2430|1058|1085|1030|415|1755|1684|1744|1673|1705|297|1222|1083|1179|1134|1109|118|533|601|565|539|596|26|166|168|180|207|207|183|-663|-3218|290|357|182|209|-497|-3050|470|564|389|-3|89|19|23|-18|45|2478|2478|2478|2478|2478|2479|2480|14.899333987|14.437833296|15.040706499|14.296273825|14.43924086|10.374351072|9.2851386341|10.168000552|9.6903613377|9.3918581313|4.5249829146|5.1526946621|4.8727059473|4.6059124877|5.0473827288|1.4092817332|1.4403539155|1.5523664965|1.7688754823|1.7530339343|-5.628637284|-27.58963631|2.501034911|3.05066931|1.5413148601|-4.219355551|-26.1492824|4.0534014075|4.8195447923|3.2943487945
050|2|4|46|025|South Dakota|Clark County|3691|3691|3695|3595|3586|3625|3662|3659|4|-100|-9|39|37|-3|15|44|35|49|69|60|8|64|51|44|40|41|7|-20|-16|5|29|19|0|10|9|10|12|12|-2|-92|-2|22|-18|-27|-2|-82|7|32|-6|-15|-1|2|0|2|14|-7|489|489|489|489|489|489|489|12.07133059|9.7479459685|13.590348079|18.9378345|16.391203388|17.55829904|14.20414984|12.203577867|10.978454782|11.200655648|-5.48696845|-4.456203871|1.3867702122|7.9593797173|5.1905477394|2.743484225|2.5066146776|2.7735404244|3.2935364347|3.2782406775|-25.24005487|-0.557025484|6.1017889336|-4.940304652|-7.376041524|-22.49657064|1.9495891937|8.8753293579|-1.646768217|-4.097800847
050|3|7|48|115|Texas|Dawson County|13833|13833|13835|13788|13648|13250|13505|13520|2|-47|-140|-398|255|15|36|193|198|180|186|193|52|136|131|140|121|127|-16|57|67|40|65|66|1|7|6|8|8|8|18|-113|-214|-468|182|-41|19|-106|-208|-460|190|-33|-1|2|1|22|0|-18|2146|2154|2202|2202|1648|1811|1812|13.973862361|14.433590902|13.383894713|13.903943188|14.28307123|9.8468667415|9.5494970112|10.409695888|9.0450383106|9.3987049029|4.1269956196|4.8840938912|2.9741988252|4.8589048776|4.8843663275|0.5068240235|0.4373815425|0.594839765|0.5980190619|0.5920444033|-8.181587807|-15.59994168|-34.79812625|13.604933657|-3.034227567|-7.674763784|-15.16256014|-34.20328649|14.202952719|-2.442183164
050|4|8|35|047|New Mexico|San Miguel County|29393|29393|29401|29342|29028|28700|28303|27967|8|-59|-314|-328|-397|-336|92|320|335|351|292|296|33|280|266|278|270|261|59|40|69|73|22|35|5|35|53|54|65|65|-55|-123|-438|-452|-513|-380|-50|-88|-385|-398|-448|-315|-1|-11|2|-3|29|-56|1310|1310|1310|1310|1303|1301|1300|10.894915139|11.478499229|12.160476718|10.245074821|10.52070375|9.5330507465|9.1142710296|9.6313747228|9.4731856218|9.2767016172|1.3618643924|2.3642281994|2.5291019956|0.7718891988|1.2440021326|1.1916313433|1.8160013706|1.8708425721|2.2805817238|2.3102896748|-4.187733006|-15.00770944|-15.65964523|-17.99905268|-13.50630887|-2.996101663|-13.19170807|-13.78880266|-15.71847096|-11.19601919
050|3|7|40|117|Oklahoma|Pawnee County|16577|16579|16592|16786|16462|16477|16336|16436|13|194|-324|15|-141|100|53|193|187|193|190|181|41|220|219|214|185|173|12|-27|-32|-21|5|8|2|4|4|4|4|4|2|206|-295|42|-140|84|4|210|-291|46|-136|88|-3|11|-1|-10|-10|4|194|194|194|194|194|194|194|11.564503565|11.24879692|11.71863141|11.580775912|11.046014891|13.18233567|13.173724735|12.993715656|11.276018651|10.557793238|-1.617832105|-1.924927815|-1.275084247|0.3047572608|0.4882216526|0.2396788304|0.2406159769|0.2428731898|0.2438058087|0.2441108263|12.343459764|-17.7454283|2.5501684933|-8.533203304|5.1263273526|12.583138594|-17.50481232|2.7930416831|-8.289397495|5.3704381789
050|3|6|28|065|Mississippi|Jefferson Davis County|12487|12480|12441|12175|12079|11950|11837|11665|-39|-266|-96|-129|-113|-172|35|147|144|164|145|155|13|155|160|159|146|145|22|-8|-16|5|-1|10|0|0|0|0|0|0|-55|-272|-78|-121|-110|-151|-55|-272|-78|-121|-110|-151|-6|14|-2|-13|-2|-31|116|116|116|114|111|113|111|11.943451414|11.874330007|13.650172708|12.19153319|13.190366777|12.593435164|13.193700008|13.234008906|12.27561273|12.339375372|-0.64998375|-1.319370001|0.4161638021|-0.084079539|0.850991405|0|0|0|0|0|-22.09944751|-6.431928754|-10.07116401|-9.248749317|-12.84997022|-22.09944751|-6.431928754|-10.07116401|-9.248749317|-12.84997022
050|3|5|54|021|West Virginia|Gilmer County|8693|8697|8724|8772|8774|8639|8519|8518|27|48|2|-135|-120|-1|22|73|66|69|68|74|6|63|86|80|73|72|16|10|-20|-11|-5|2|4|11|3|5|5|5|10|16|19|-115|-126|-11|14|27|22|-110|-121|-6|-3|11|0|-14|6|3|2239|2239|2239|2247|2176|2095|2097|8.3447645176|7.523082184|7.925113421|7.9263317403|8.6869754065|7.2016460905|9.8028040579|9.1885372997|8.5091502506|8.4521922874|1.1431184271|-2.279721874|-1.263423879|-0.58281851|0.2347831191|1.2574302698|0.3419582811|0.5742835812|0.5828185103|0.5869577977|1.8289894833|2.1657357802|-13.20852237|-14.68702646|-1.291307155|3.0864197531|2.5076940613|-12.63423879|-14.10420795|-0.704349357
